,date,open,close,high,low,volume,money
372,2012-08-31,8.8,8.8,9.1,8.3,90730693.0,795996976.0
373,2012-09-07,8.81,9.38,9.52,8.68,80358700.0,725794128.0
374,2012-09-14,9.35,9.25,9.75,9.21,97977717.0,931778344.0
375,2012-09-21,9.25,8.8,9.32,8.69,60874751.0,546057656.0
376,2012-09-28,8.68,8.91,8.97,8.41,51401789.0,448189792.0
377,2012-10-12,8.92,9.14,9.4,8.81,58147217.0,530021216.0
378,2012-10-19,9.49,8.99,9.68,8.85,57561930.0,529196136.0
379,2012-10-26,8.93,8.57,9.1,8.5,39688623.0,351649296.0
380,2012-11-02,8.52,9.09,9.17,8.52,57692448.0,510485772.0
381,2012-11-09,9.01,8.92,9.23,8.64,68899679.0,618432264.0
382,2012-11-16,8.89,8.46,9.27,8.37,38189651.0,334920108.0
383,2012-11-23,8.44,8.35,8.58,8.11,28012994.0,235198708.0
384,2012-11-30,8.33,7.7,8.36,7.57,31213933.0,246874004.0
385,2012-12-07,7.75,7.99,8.05,7.29,41263666.0,319364032.0
386,2012-12-14,8.16,8.42,8.43,7.98,62962652.0,516083820.0
387,2012-12-21,8.43,8.29,8.61,8.21,69402643.0,583647024.0
388,2012-12-28,8.29,8.64,8.74,8.22,71986636.0,613913896.0
389,2013-01-04,8.64,8.75,8.96,8.6,37187938.0,326924640.0
390,2013-01-11,8.8,8.63,9.06,8.59,92873492.0,821106328.0
391,2013-01-18,8.59,9.26,9.35,8.57,108700025.0,988972136.0
392,2013-01-25,9.35,8.99,9.44,8.82,115272564.0,1052729808.0
393,2013-02-01,8.98,9.64,10.17,8.95,211193020.0,2045233472.0
394,2013-02-08,9.66,9.49,9.77,9.35,80528082.0,767468440.0
395,2013-02-22,9.51,9.11,9.67,8.88,88108399.0,817526856.0
396,2013-03-01,9.05,9.2,9.25,8.8,78558731.0,710460152.0
397,2013-03-08,9.07,9.8,10.19,8.7,187177046.0,1798015888.0
398,2013-03-15,9.6,9.73,10.35,9.45,186719764.0,1835654528.0
399,2013-03-22,9.58,10.89,10.89,9.11,216405770.0,2196343168.0
400,2013-03-29,10.7,9.96,11.0,9.91,205113888.0,2156104240.0
401,2013-04-03,10.0,9.85,10.48,9.8,79997236.0,808950800.0
402,2013-04-12,9.65,10.03,10.36,9.38,102495518.0,1007718744.0
403,2013-04-19,10.04,10.42,10.61,9.59,136028984.0,1390179040.0
404,2013-04-26,10.31,9.92,10.74,9.81,128623878.0,1327519408.0
405,2013-05-03,10.9,10.91,10.91,10.5,74793248.0,811762944.0
406,2013-05-10,10.91,11.2,11.47,10.81,246962456.0,2749085504.0
407,2013-05-17,11.18,11.79,12.0,10.92,183928690.0,2106592608.0
408,2013-05-24,11.96,13.21,13.3,11.68,236097996.0,2965810624.0
409,2013-05-31,13.26,12.97,13.66,12.6,194034088.0,2560301120.0
410,2013-06-06,13.01,12.45,13.14,12.45,89135356.0,1140521376.0
411,2013-06-14,12.33,13.14,13.2,12.08,73765712.0,944882336.0
412,2013-06-21,13.15,11.99,14.29,11.74,209825320.0,2795783456.0
413,2013-06-28,12.12,11.0,12.48,10.31,197296582.0,2206074464.0
414,2013-07-05,10.85,12.03,12.35,10.8,173615528.0,2021152784.0
415,2013-07-12,11.87,12.11,12.6,11.01,153466554.0,1816877136.0
416,2013-07-19,12.21,11.29,12.57,11.24,152749740.0,1854763456.0
417,2013-07-26,11.3,10.11,11.89,10.07,100225690.0,1138270240.0
418,2013-08-02,10.11,10.54,10.75,9.81,141964904.0,1481592832.0
419,2013-08-09,10.48,10.36,11.08,10.22,128934566.0,1365922256.0
420,2013-08-16,10.48,10.13,10.87,10.12,116694300.0,1227152976.0
421,2013-08-23,10.1,10.08,10.32,9.87,77982711.0,791346488.0
422,2013-08-30,10.13,9.92,10.47,9.9,102376923.0,1040960224.0
423,2013-09-06,9.96,10.3,10.63,9.53,167588802.0,1717718176.0
424,2013-09-13,10.3,10.28,10.85,10.17,153508770.0,1612402880.0
425,2013-09-18,10.21,10.16,10.34,10.05,41937947.0,428052104.0
426,2013-09-27,10.19,10.1,10.59,9.93,109739528.0,1131453584.0
427,2013-09-30,10.19,10.3,10.52,10.15,19894240.0,206029120.0
428,2013-10-11,10.35,10.71,10.94,10.26,134150650.0,1430887360.0
429,2013-10-18,10.76,10.47,10.96,10.23,123377570.0,1308529376.0
430,2013-10-25,10.48,10.07,11.0,9.93,154973846.0,1640054656.0
431,2013-11-01,10.14,9.76,10.26,9.5,87449839.0,862656456.0
432,2013-11-08,9.79,8.96,9.85,8.93,69567358.0,659422808.0
433,2013-11-15,8.99,9.22,9.35,8.72,65183986.0,590182416.0
434,2013-11-22,9.25,9.61,9.68,9.19,98657532.0,926538000.0
435,2013-11-29,9.7,9.79,9.92,9.49,71924384.0,698890104.0
436,2013-12-06,9.6,9.64,9.7,9.25,69300984.0,659520872.0
437,2013-12-13,9.62,9.11,9.69,9.04,56945916.0,530959944.0
438,2013-12-20,9.13,9.03,9.48,8.91,63574220.0,586164536.0
439,2013-12-27,9.06,9.21,9.28,8.86,44060294.0,401474376.0
440,2014-01-03,9.29,9.15,9.66,9.08,56692424.0,531994984.0
441,2014-01-10,9.16,8.71,9.19,8.52,48522299.0,432187696.0
442,2014-01-17,8.66,8.67,9.03,8.6,44301622.0,389848536.0
443,2014-01-24,8.64,9.25,9.39,8.57,55906184.0,502759204.0
444,2014-01-30,9.19,9.37,9.56,9.1,59334331.0,556661216.0
445,2014-02-07,9.31,9.57,9.58,9.24,16545334.0,156900560.0
446,2014-02-14,9.61,10.97,11.47,9.61,262041448.0,2798162400.0
447,2014-02-21,11.11,10.97,11.83,10.75,201527518.0,2256440608.0
448,2014-02-28,10.85,11.18,11.25,10.03,198956984.0,2129793216.0
449,2014-03-07,11.44,11.23,11.89,11.03,253747836.0,2905997184.0
450,2014-03-14,11.05,10.97,11.32,10.34,172958928.0,1868686032.0
451,2014-03-21,10.97,10.96,11.54,10.52,150750130.0,1676892864.0
452,2014-03-28,11.0,10.57,11.37,10.52,108283551.0,1185908288.0
453,2014-04-04,10.68,10.71,11.1,10.44,61716841.0,663233136.0
454,2014-04-11,10.69,11.2,11.47,10.63,100228640.0,1114547232.0
455,2014-04-18,11.15,10.83,11.47,10.6,97154015.0,1071183216.0
456,2014-04-25,10.83,10.33,11.48,10.22,189079812.0,2084340832.0
457,2014-04-30,9.82,10.06,10.17,9.65,48930180.0,483313968.0
458,2014-05-09,10.07,9.97,10.29,9.82,54630194.0,550748448.0
459,2014-05-16,10.09,9.96,10.22,9.72,67622527.0,678708776.0
460,2014-05-23,9.91,10.04,10.24,9.8,48628497.0,485837364.0
461,2014-05-27,10.09,10.21,10.29,10.04,31203294.0,317776672.0
462,2014-08-15,9.33,9.33,9.33,9.33,1262016.0,11774609.0
463,2014-08-22,10.26,12.72,13.16,10.26,411017569.0,5145355158.0
464,2014-08-29,12.48,13.07,13.75,12.42,481975608.0,6280845824.0
465,2014-09-05,13.1,13.46,13.8,12.73,411857912.0,5444796224.0
466,2014-09-12,13.51,14.49,15.19,13.48,426045864.0,6200608576.0
467,2014-09-19,14.4,13.4,14.47,12.95,271039226.0,3693636672.0
468,2014-09-26,13.38,13.14,13.5,12.85,169626214.0,2233189888.0
469,2014-09-30,13.15,13.29,13.5,13.13,61957060.0,825954976.0
470,2014-10-10,13.37,13.5,13.94,13.31,133578720.0,1827689504.0
471,2014-10-17,13.4,13.35,13.88,12.98,187932628.0,2496095104.0
472,2014-10-24,13.45,12.52,13.49,12.51,150877670.0,1976424480.0
473,2014-10-31,12.48,12.97,13.23,12.42,143913304.0,1863099184.0
474,2014-11-07,12.97,13.0,13.57,12.85,181242442.0,2400024704.0
475,2014-11-14,13.01,12.29,13.24,12.1,131789944.0,1659070656.0
476,2014-11-21,12.33,12.37,12.67,12.11,99136168.0,1228408064.0
477,2014-11-28,12.45,13.32,13.5,12.45,256307860.0,3341469792.0
478,2014-12-05,13.32,13.35,14.3,12.92,354874220.0,4822891168.0
479,2014-12-12,13.35,14.15,14.24,12.98,319208632.0,4356496768.0
480,2014-12-19,14.51,13.37,15.13,13.05,308205364.0,4385404512.0
481,2014-12-26,13.29,12.95,13.29,12.26,149357158.0,1901799648.0
482,2015-01-09,13.88,12.98,14.21,12.96,156296904.0,2106957056.0
483,2015-01-16,12.88,13.26,13.55,12.63,132322360.0,1736519968.0
484,2015-01-23,12.86,13.2,13.66,12.1,205439746.0,2678454080.0
485,2015-01-30,13.25,13.07,13.75,13.05,203265240.0,2730217184.0
486,2015-02-06,12.96,12.9,13.5,12.5,145039712.0,1887668576.0
487,2015-02-13,12.85,13.15,13.28,12.65,111116390.0,1441320144.0
488,2015-02-17,13.28,14.91,15.3,13.2,218016456.0,3178346368.0
489,2015-02-27,15.0,15.16,15.8,14.84,238906112.0,3636173056.0
490,2015-03-06,15.32,15.12,15.9,14.8,360028224.0,5521461888.0
491,2015-03-13,15.05,15.88,16.66,14.8,274846156.0,4345204736.0
492,2015-03-20,15.93,16.61,17.16,15.84,318067956.0,5222269760.0
493,2015-03-27,16.66,16.49,16.85,15.9,306178828.0,5029736064.0
494,2015-04-03,16.83,18.18,18.37,16.45,376739448.0,6542796032.0
495,2015-04-10,18.3,18.78,19.29,17.52,293256712.0,5397852928.0
496,2015-04-17,19.1,18.61,19.29,17.76,318353676.0,5889384576.0
497,2015-04-24,18.49,21.09,21.68,17.8,441121440.0,8633423552.0
498,2015-04-30,21.18,22.38,22.88,19.58,339295520.0,7107398656.0
499,2015-05-08,22.38,19.77,22.98,19.11,349796472.0,7384859136.0
500,2015-05-15,20.05,19.27,21.29,19.12,335484580.0,6764608512.0
501,2015-05-22,19.2,20.86,21.1,19.0,309860188.0,6277521024.0
502,2015-05-29,20.87,20.22,23.9,19.58,515721224.0,11228456704.0
503,2015-06-05,20.01,22.5,22.98,19.99,425592064.0,9273638016.0
504,2015-06-12,22.43,23.9,24.32,21.33,498749112.0,11310725504.0
505,2015-06-19,24.11,19.51,24.94,19.51,371890376.0,8446566144.0
506,2015-06-26,19.75,16.83,20.21,16.83,233621600.0,4417815168.0
507,2015-07-03,17.01,11.89,17.2,11.89,422515064.0,6065510144.0
508,2015-07-06,12.99,10.7,12.99,10.7,102587232.0,1168468224.0
509,2015-08-21,11.75,13.67,14.57,11.75,203137103.0,2818333404.0
510,2015-08-28,12.9,11.25,12.99,9.28,478135524.0,5158389632.0
511,2015-09-02,11.25,9.8,11.8,9.03,310294696.0,3266165568.0
512,2015-09-11,9.95,11.09,11.47,9.8,395916516.0,4262820480.0
513,2015-09-18,11.16,10.2,11.16,8.98,337243380.0,3337171072.0
514,2015-09-25,9.96,10.88,11.48,9.9,398082196.0,4284219776.0
515,2015-09-30,10.99,10.59,11.16,10.42,159169200.0,1715408992.0
516,2015-10-09,11.04,11.28,11.47,10.91,145652440.0,1636344448.0
517,2015-10-16,11.49,13.36,13.45,11.46,584916832.0,7332719680.0
518,2015-10-23,13.78,15.61,15.61,12.69,842199304.0,11962482432.0
519,2015-10-30,16.3,16.0,17.53,15.04,947157216.0,15454711296.0
520,2015-11-06,15.14,16.63,17.27,14.69,676933128.0,10855278464.0
521,2015-11-13,16.47,18.32,18.96,15.92,856852640.0,15065292800.0
522,2015-11-20,17.71,17.71,19.3,17.2,511249344.0,9295653504.0
523,2015-11-27,17.7,18.18,20.2,17.39,569793496.0,10668334720.0
524,2015-12-04,18.41,18.37,20.49,17.69,673611656.0,12881811200.0
525,2015-12-11,18.63,16.91,18.7,16.71,336713188.0,5908863104.0
526,2015-12-18,17.0,17.98,18.64,16.95,331726960.0,5970749056.0
527,2015-12-25,19.0,18.76,19.48,17.9,431854196.0,8007994240.0
528,2015-12-31,18.83,17.96,18.9,17.83,274504076.0,5050702528.0
529,2016-01-08,17.96,14.5,17.96,13.34,272414468.0,4243166800.0
530,2016-01-15,13.96,12.28,14.2,12.08,315165232.0,4104753728.0
531,2016-01-22,11.79,12.71,13.55,11.72,302987408.0,3891049856.0
532,2016-01-29,12.9,11.85,12.96,10.4,322548822.0,3733707876.69
533,2016-02-05,11.79,11.98,12.5,11.42,293622920.0,3544564213.13
534,2016-02-19,11.45,12.94,13.6,11.4,324468807.0,4128545702.3100004
535,2016-02-26,13.22,12.18,13.47,11.88,319901402.0,4111045013.37
536,2016-03-04,11.98,11.98,12.99,10.84,342409924.0,4043627333.9800005
537,2016-03-11,12.1,11.57,12.68,11.39,238018991.0,2894576746.92
538,2016-03-18,11.8,12.97,13.2,11.75,339774922.0,4223537386.1000004
539,2016-03-25,13.18,13.08,13.5,12.82,326117402.0,4280230472.29
540,2016-04-01,13.26,13.4,14.08,12.98,438423048.0,5915381126.110001
541,2016-04-08,13.55,14.37,15.44,13.55,519390460.0,7626423877.35
542,2016-04-15,14.49,14.37,14.88,14.0,365488875.0,5305561808.67
543,2016-04-22,14.2,13.83,14.77,13.33,387607588.0,5449781516.83
544,2016-04-29,13.75,13.68,14.26,13.35,266301287.0,3674752229.5299997
545,2016-05-06,13.6,13.17,14.17,13.17,241052236.0,3335632019.84
546,2016-05-13,13.0,12.28,13.07,11.6,180894808.0,2235369691.28
547,2016-05-20,12.25,12.26,12.85,11.85,184744439.0,2281250517.11
548,2016-05-27,12.31,12.41,12.91,11.97,190292376.0,2370484456.47
549,2016-06-03,12.3,13.2,13.59,12.11,279064842.0,3630923134.7599998
550,2016-06-08,13.25,13.58,13.62,13.02,159040725.0,2120525360.7
551,2016-06-17,13.33,13.64,13.92,12.22,357161370.0,4738607765.440001
552,2016-06-24,13.86,13.26,14.25,12.81,379925811.0,5227685944.549999
553,2016-07-01,13.25,13.51,13.88,13.25,234316624.0,3188376539.5600004
554,2016-07-08,13.36,13.96,14.5,13.21,344831652.0,4813326905.12
555,2016-07-15,14.16,14.09,14.43,13.8,269538376.0,3820528897.0299997
556,2016-07-22,14.03,10.89,14.86,10.53,452878438.0,5664675475.54
557,2016-07-29,10.93,10.14,11.88,10.0,680111875.0,7482650535.6
558,2016-08-05,10.12,10.34,10.53,9.83,299548981.0,3059125099.58
559,2016-08-12,10.26,10.68,10.95,10.05,441286576.0,4680009583.719999
560,2016-08-19,10.7,12.11,12.11,10.58,756468648.0,8614063555.6
561,2016-08-26,12.1,11.2,12.47,11.13,816973648.0,9703888007.0
562,2016-09-02,11.18,11.2,11.45,11.05,358629429.0,4031044015.88
563,2016-09-09,11.25,11.2,11.62,11.1,355284107.0,4027291768.26
564,2016-09-14,11.05,10.9,11.45,10.55,294782072.0,3235571262.7700005
565,2016-09-23,10.93,10.82,11.25,10.76,269264687.0,2966777951.37
566,2016-09-30,10.8,10.38,10.8,10.31,164489536.0,1723162994.6100001
567,2016-10-14,10.46,10.69,10.89,10.46,179242739.0,1917174954.31
568,2016-10-21,10.71,10.41,10.76,10.3,169766763.0,1795415236.06
569,2016-10-28,10.41,10.47,10.71,10.36,175359907.0,1851650083.06
570,2016-11-04,10.43,10.22,10.46,10.11,168869885.0,1737781590.78
571,2016-11-11,10.24,10.46,10.47,10.01,170417674.0,1746131424.4699998
572,2016-11-18,10.4,10.66,10.98,10.36,285127797.0,3023872818.07
573,2016-11-25,10.66,10.34,10.78,10.12,190460642.0,1997871061.3700001
574,2016-12-02,10.38,10.2,10.45,10.18,148747423.0,1532809015.3400002
575,2016-12-09,10.29,10.63,10.98,10.21,402855882.0,4310936057.440001
576,2016-12-16,10.63,10.16,10.64,10.01,194728919.0,1981757308.25
577,2016-12-23,10.38,10.57,10.9,10.19,257181434.0,2709089983.25
578,2016-12-30,10.51,10.36,10.88,10.36,249667012.0,2659627365.3
579,2017-01-06,10.39,10.51,10.69,10.37,143321489.0,1511573097.17
580,2017-01-13,10.45,10.07,10.74,10.01,193921416.0,2019656442.12
581,2017-01-20,10.07,9.42,10.13,9.11,137058058.0,1314430544.58
582,2017-01-26,9.46,9.51,9.59,9.41,55737987.0,529503453.76
583,2017-02-03,9.52,9.52,9.55,9.49,11222777.0,106896437.51
584,2017-02-10,9.52,9.7,9.83,9.49,99812729.0,964669804.9000001
585,2017-02-17,9.72,9.66,10.22,9.65,152982351.0,1504271563.57
586,2017-02-24,9.67,9.87,10.06,9.66,128742574.0,1269138308.22
587,2017-03-03,9.9,9.98,10.05,9.7,142131294.0,1402043470.96
588,2017-03-10,9.92,9.71,10.03,9.68,122328642.0,1204001494.46
589,2017-03-17,9.66,9.56,9.78,9.54,109175176.0,1056067385.9599999
590,2017-03-24,9.59,9.47,9.67,9.36,96362685.0,917860299.29
591,2017-03-31,9.43,9.17,9.65,9.13,112024041.0,1052630280.3000001
592,2017-04-07,9.19,9.33,9.45,9.17,54931041.0,512221190.83
593,2017-04-14,9.29,9.36,9.83,9.24,223406953.0,2135106400.16
594,2017-04-21,9.32,9.02,9.45,8.98,101427436.0,931588824.76
595,2017-04-28,9.01,8.39,9.01,8.14,107110682.0,911707950.3100002
596,2017-05-05,8.4,8.26,8.67,8.26,78981354.0,672020001.5
597,2017-05-12,8.26,7.69,8.32,7.55,103660899.0,818999560.13
598,2017-05-19,7.7,7.78,7.94,7.63,66556227.0,518806581.0
599,2017-05-26,7.77,7.32,7.78,7.11,86730358.0,637897904.01
600,2017-06-02,7.4,7.33,7.48,7.16,38591621.0,283105678.08
601,2017-06-09,7.35,7.59,7.74,7.33,74179904.0,557820628.6700001
602,2017-06-16,7.57,7.8,8.06,7.39,151297603.0,1176476700.99
603,2017-06-23,7.8,7.85,8.03,7.69,121023695.0,952796731.2199999
604,2017-06-30,7.85,8.09,8.25,7.79,189140638.0,1525663932.31
605,2017-07-07,8.1,8.49,8.65,7.96,259919460.0,2150644758.02
606,2017-07-14,8.43,8.08,8.69,8.01,167580542.0,1387941352.24
607,2017-07-21,8.06,8.37,8.54,7.47,228724768.0,1849035932.9099998
608,2017-07-28,8.37,9.25,9.25,8.25,360763817.0,3131700166.0299997
609,2017-08-04,9.29,8.72,9.68,8.7,541384201.0,5015108349.34
610,2017-08-11,8.7,8.39,9.06,8.34,195715522.0,1714067625.86
611,2017-08-18,8.4,8.45,8.79,8.37,143721795.0,1226281240.4099998
612,2017-08-25,8.45,8.58,8.87,8.4,140419409.0,1207084211.58
613,2017-09-01,8.58,8.59,8.84,8.5,152198665.0,1315531680.58
614,2017-09-08,8.54,9.21,9.27,8.53,316079159.0,2832529563.5200005
615,2017-09-15,9.22,9.46,9.98,9.16,520785064.0,4970908824.61
616,2017-09-22,9.44,9.12,9.8,9.04,291809307.0,2765368839.53
617,2017-09-29,9.13,8.99,9.2,8.83,156256950.0,1409633669.12
618,2017-10-13,9.12,8.91,9.28,8.79,147676605.0,1338947212.9
619,2017-10-20,8.95,8.43,9.0,8.25,104240812.0,895322133.8100001
620,2017-10-27,8.44,8.43,8.65,8.37,77032438.0,654931635.0799999
621,2017-11-03,8.42,7.77,8.42,7.66,98543587.0,791123168.61
622,2017-11-10,7.77,8.05,8.11,7.73,78532091.0,624933657.08
623,2017-11-17,8.06,7.48,8.11,7.4,91712041.0,713811798.78
624,2017-11-24,7.52,7.62,7.7,7.37,70787626.0,536979229.22
625,2017-12-01,7.55,7.58,7.73,7.45,60861348.0,463053958.36
626,2017-12-08,7.61,7.32,7.61,7.18,90654928.0,667491263.05
627,2017-12-15,7.36,7.29,7.52,7.25,63674684.0,468789779.72999996
628,2017-12-22,7.3,7.23,7.31,7.03,61873288.0,445793110.87
629,2017-12-29,7.24,7.23,7.33,7.09,70779231.0,509949919.13
630,2018-01-05,7.27,7.55,7.7,7.23,115345061.0,865483478.34
631,2018-01-12,7.55,7.06,7.63,6.9,139070883.0,1008589999.99
632,2018-01-19,7.06,6.78,7.06,6.66,109330299.0,743116450.02
633,2018-01-26,6.75,6.78,6.93,6.72,80384280.0,547064625.66
634,2018-02-02,6.73,5.98,6.78,5.7,112641464.0,706687712.91
635,2018-02-09,5.85,5.63,6.05,5.3,109369184.0,617400057.1600001
636,2018-02-14,5.61,5.65,5.78,5.51,41435343.0,234441409.51
637,2018-02-23,5.71,5.79,5.83,5.68,28739670.0,165443526.81
638,2018-03-02,5.82,6.0,6.16,5.77,94521021.0,566645705.68
639,2018-03-09,6.0,6.26,6.3,5.93,86016041.0,524903128.82000005
640,2018-03-16,6.32,6.37,6.61,6.15,159681676.0,1020312561.79
641,2018-03-23,6.37,5.83,6.59,5.7,124288436.0,782582205.11
642,2018-03-30,5.75,6.07,6.1,5.6,77563784.0,462187628.84
643,2018-04-04,6.0,6.26,6.32,5.9,81840383.0,502321553.52
644,2018-04-13,6.26,6.13,6.35,6.11,102381276.0,639674423.9300001
645,2018-04-20,6.28,6.0,6.5,5.92,98734652.0,610582702.74
646,2018-04-27,6.04,5.82,6.07,5.81,49333833.0,293098257.91
647,2018-05-04,5.86,5.86,5.92,5.7,29600441.0,172193773.11
648,2018-05-11,5.86,6.11,6.22,5.85,64040826.0,387892368.5
649,2018-05-18,6.1,6.24,6.34,6.01,90192987.0,555077538.36
650,2018-05-25,6.26,6.0,6.32,5.98,65530687.0,403790317.51
651,2018-06-01,6.01,5.67,6.03,5.63,50484932.0,292941652.58
652,2018-06-08,5.71,5.62,5.86,5.59,34859623.0,200005374.07
653,2018-06-15,5.64,5.4,5.69,5.35,39826946.0,221809071.48999998
654,2018-06-22,5.34,4.84,5.34,4.69,67996089.0,335143717.37
655,2018-06-29,4.9,4.9,4.94,4.73,48455185.0,234706399.50000003
656,2018-07-06,4.9,4.72,4.92,4.5,52725485.0,252882662.60000002
657,2018-07-13,4.72,4.93,4.94,4.72,53830181.0,261531352.91
658,2018-07-20,4.93,5.04,5.3,4.86,84286939.0,427897392.11
659,2018-07-27,5.03,5.06,5.2,5.0,59047609.0,302257333.39
660,2018-08-03,5.07,4.69,5.1,4.65,43509770.0,213080762.67999998
661,2018-08-10,4.68,4.83,4.85,4.58,39986445.0,189073411.39000002
662,2018-08-17,4.8,4.57,4.89,4.57,31818577.0,150867833.79
663,2018-08-24,4.58,4.62,4.7,4.56,26062848.0,120892896.37
664,2018-08-31,4.63,4.62,4.73,4.61,30550795.0,142765307.24
665,2018-09-07,4.64,4.58,4.66,4.53,36839180.0,169450330.97
666,2018-09-14,4.59,4.6,4.62,4.47,35273703.0,160461544.75
667,2018-09-21,4.59,4.71,4.8,4.46,49425810.0,228589195.94
668,2018-09-28,4.68,4.64,4.77,4.58,44957254.0,210065258.98999998
669,2018-10-12,4.59,3.93,4.59,3.73,67782113.0,283972317.14
670,2018-10-19,3.96,3.75,4.01,3.51,77422610.0,286812165.73
671,2018-10-26,3.77,4.04,4.17,3.77,66099051.0,261923239.66
672,2018-11-02,4.04,4.14,4.15,3.91,57039131.0,231088966.36
673,2018-11-09,4.15,4.29,4.48,4.11,117884319.0,509132272.46000004
674,2018-11-16,4.29,5.52,5.52,4.26,268438665.0,1347627161.3500001
675,2018-11-23,5.67,4.79,5.67,4.74,296968712.0,1547002668.1
676,2018-11-30,4.84,4.77,4.97,4.58,109421781.0,528993819.20000005
677,2018-12-07,4.93,4.78,5.05,4.75,109020105.0,535224441.59000003
678,2018-12-14,4.78,4.6,4.86,4.58,53019822.0,250717192.56000003
679,2018-12-21,4.61,4.51,4.69,4.48,56176340.0,258262649.36
680,2018-12-28,4.51,4.31,4.58,4.23,56429542.0,248681969.41000003
681,2019-01-04,4.35,4.37,4.41,4.18,34303201.0,147741008.93
682,2019-01-11,4.43,4.47,4.57,4.4,74577050.0,334901944.87
683,2019-01-18,4.5,4.43,4.56,4.33,76226445.0,339897946.84999996
684,2019-01-25,4.45,4.28,4.47,4.25,64870452.0,281825920.55
685,2019-02-01,4.3,4.24,4.35,4.02,63988696.0,267898813.35
686,2019-02-15,4.28,4.62,4.81,4.26,106321731.0,482255096.28
687,2019-02-22,4.64,4.95,5.08,4.64,155518424.0,754290111.6899999
688,2019-03-01,5.06,5.28,5.4,5.02,242702149.0,1267096706.44
689,2019-03-08,5.45,6.08,6.68,5.31,518353442.0,3168382154.83
690,2019-03-15,6.2,6.33,7.04,6.12,443493691.0,2894960252.75
691,2019-03-22,6.6,7.56,7.67,6.33,505047043.0,3563490105.1
692,2019-03-29,7.37,6.71,7.61,6.32,352777437.0,2442012102.79
693,2019-04-04,6.77,7.19,7.36,6.72,276051248.0,1930495576.78
694,2019-04-12,7.21,6.56,7.34,6.47,222952928.0,1526729294.2600002
695,2019-04-19,6.71,7.07,7.28,6.42,227500469.0,1545453002.19
696,2019-04-26,7.2,6.18,7.24,6.13,222743853.0,1485405353.5700002
697,2019-04-30,6.21,6.18,6.33,5.74,81366911.0,491485305.43
698,2019-05-10,6.0,5.73,6.26,5.29,171004188.0,996919178.26
699,2019-05-17,5.68,5.61,5.95,5.58,110312466.0,636846451.51
700,2019-05-24,5.65,5.66,6.0,5.44,137790561.0,792124693.38
701,2019-05-31,5.68,5.79,5.95,5.6,108246474.0,631930129.14
702,2019-06-06,5.8,5.36,5.86,5.35,58537275.0,327519283.69
703,2019-06-14,5.37,5.62,5.82,5.37,91116702.0,516207845.17
704,2019-06-21,5.6,5.85,5.89,5.48,75775848.0,432782696.02
705,2019-06-28,5.89,5.71,6.06,5.66,103690666.0,606814578.3
706,2019-07-05,5.91,5.76,5.91,5.68,63207418.0,367884962.36
707,2019-07-12,5.76,5.46,5.76,5.42,47705230.0,263454567.3
708,2019-07-19,5.55,5.57,5.63,5.4,44147718.0,245172486.24
709,2019-07-26,4.65,4.7,4.82,4.48,79138700.0,368341005.85
710,2019-08-02,4.68,4.67,4.89,4.6,112438325.0,530714438.16999996
711,2019-08-09,4.65,4.22,4.7,4.21,78898929.0,344390242.57
712,2019-08-16,4.22,4.31,4.44,4.17,73964731.0,316789480.25
713,2019-08-23,4.5,4.77,4.91,4.5,242956915.0,1154190097.57
714,2019-08-30,4.8,4.6,5.16,4.57,250753376.0,1221540905.55
715,2019-09-06,4.62,4.89,4.96,4.62,148923900.0,719165176.3599999
716,2019-09-12,4.95,4.92,4.97,4.86,98141340.0,481944909.38
717,2019-09-20,4.92,4.72,4.93,4.66,97724070.0,464301679.6
718,2019-09-27,4.7,4.5,4.71,4.4,87475221.0,397537868.3000001
719,2019-09-30,4.51,4.41,4.52,4.41,12118074.0,53924420.6
720,2019-10-11,4.54,4.65,4.68,4.5,69655963.0,320581855.51
721,2019-10-18,4.71,4.65,4.85,4.63,95318918.0,453059635.07000005
722,2019-10-25,4.63,4.8,4.8,4.56,80747924.0,378722272.41999996
723,2019-11-01,4.84,4.62,4.86,4.52,88443216.0,415541049.28
724,2019-11-08,4.62,4.8,4.82,4.58,93800740.0,441421916.33
725,2019-11-15,4.77,4.45,4.77,4.45,81580740.0,372000757.9
726,2019-11-22,4.48,4.48,4.57,4.41,53765706.0,242300365.26
727,2019-11-29,4.49,4.47,4.52,4.42,43338361.0,193824821.18
728,2019-12-06,4.47,4.58,4.61,4.44,49338163.0,222436576.53
729,2019-12-13,4.56,4.66,4.69,4.49,106697169.0,492221548.95
730,2019-12-20,4.68,4.8,4.89,4.66,140029995.0,669755523.6000001
731,2019-12-27,4.78,6.36,6.44,4.65,760541912.0,4400057239.08
732,2020-01-03,6.3,6.4,6.79,6.06,857740720.0,5494530691.12
733,2020-01-10,6.65,6.93,7.65,6.51,925502739.0,6575909005.9
734,2020-01-17,6.95,6.42,7.58,6.3,584630329.0,3950479331.3399997
735,2020-01-23,6.36,6.48,6.82,6.19,433221640.0,2818238904.9500003
736,2020-02-07,5.83,6.59,6.91,5.83,593340713.0,3813005006.89
737,2020-02-14,6.53,6.91,7.62,6.48,700812746.0,4990348812.72
738,2020-02-21,6.97,8.19,8.62,6.92,1294399427.0,10336606628.69
739,2020-02-28,8.15,7.41,9.2,7.41,1007828954.0,8447993163.78
740,2020-03-06,7.4,8.01,8.16,7.37,483084475.0,3781049579.15
